viewer_id,content_id,viewtime
4D64C14D-F77B-4AED-9965-037F6BA166B7,D569CD40-475A-4A7B-9376-CCD94AAFD907,0 days 00:01:15
4E431754-F453-45F8-BD12-23EA917B087B,83CDA546-7A2E-4DBA-9268-4310D077D7C2,0 days 00:01:36
5093639B-B5C0-4CEA-BED6-96BF4DF2F0E0,2101ADEF-F8F3-46D4-8CB4-6BD9EBBBBC57,0 days 00:01:50
50D19BFA-BE9A-4BEB-8C16-2AAAEA1500A8,C4560B6E-1C0E-4426-968F-370F674517CD,0 days 00:00:06
5167F5C3-32EA-41EA-8076-C4400C3F94D8,164B20C5-2343-47F1-884F-6557E25149FD,0 days 00:03:14
5167F5C3-32EA-41EA-8076-C4400C3F94D8,5636971D-F277-43C1-843A-2F0F4FB868AF,0 days 00:19:00
5167F5C3-32EA-41EA-8076-C4400C3F94D8,6C338581-3836-4C1E-86B7-A315BA958AFD,0 days 00:10:04
5167F5C3-32EA-41EA-8076-C4400C3F94D8,6FCD51FD-AEC4-442D-8049-8938B8168126,0 days 00:00:24
52574E11-D65F-46A1-97AA-6F575ECF3EF5,F771174C-9379-488D-802C-D1DB2B89472F,0 days 00:30:01
54A66FC2-388B-4F66-AF18-A3E23A3F08A6,B2B8927E-3F14-44DA-A3DE-80A1BFB73914,0 days 00:01:15
560386E1-7301-4BBF-A41B-A25F96ACB756,412BE9F5-523F-4583-AC76-294E63DCD7EE,0 days 00:11:32
581FB0CD-7E17-446B-B870-7A91D79540D9,822927F5-979F-4999-BF65-1AB29AA8AAD0,0 days 00:11:24
581FB0CD-7E17-446B-B870-7A91D79540D9,83E60AD4-CA24-4298-89B9-EDA43A970254,0 days 00:40:19
58369D49-5B9B-4BF3-B82E-99907A82FC53,F3FCD84B-1D4D-48D9-BD52-91383A89107A,0 days 00:01:06
58A50157-CEE9-4398-B1F7-90D4E87419CE,11465C6F-50BF-4DC4-83A4-D78F94CF976E,0 days 00:32:20
58A50157-CEE9-4398-B1F7-90D4E87419CE,61437F2E-7768-44BA-AE94-85F5426BC8CC,0 days 00:00:28
58DA7A34-C2CD-4628-A6DC-E152398C7E50,846C304D-39B2-40A1-80C5-B96AA3C8FB22,0 days 00:01:31
59C457E6-EDF5-4592-8BA6-C46118BE43DF,DA4CDCD2-E95C-4B96-9450-A835A09EBF04,0 days 00:00:37
59F00AAD-5762-424B-8635-1544C6412CAE,5E7A29AC-88FC-47C0-B76D-34FF52261C2D,0 days 00:04:31
59F00AAD-5762-424B-8635-1544C6412CAE,B7B061BA-F583-4142-BD95-B941CD687DB6,0 days 00:17:38
5BA9E4E7-8564-4593-94AE-4E1A8E86769F,C9697B17-FDC2-440D-BDBF-708435C3BB95,0 days 00:01:29
5BC4A197-C4C3-4C44-90D9-E701D8B25655,2158B066-6EBD-4C0E-BBED-AE86753013AC,0 days 00:29:10
5BC835F2-5ED6-45AD-8ABC-B3A9D8520755,679ABA46-CFF7-4823-BCA9-AEEBBFF99E6C,0 days 00:00:20
5C736F00-D28A-40E8-8745-C664BF9F364D,630BB1A9-04DB-47E7-9198-872B5FA0AA77,0 days 00:00:37
5DF64E9F-E2A6-49E7-B55F-7364CB225606,B1A0C3CA-A01E-4957-A9FB-E4C82520253F,0 days 00:03:37
5FAF8890-D470-4510-A292-F1635701CEFB,611E0009-A6C8-45B1-B580-142929B4E599,0 days 00:00:31
602585CB-4AA9-4944-8BDE-4AA01A448AD9,1E3DEA6A-69B6-49BE-8465-9E0758351292,0 days 00:00:38
63691BDF-933F-41EC-A67C-F96D9DA32169,10236DC5-42A8-4A59-BF51-6D0F61184625,0 days 00:00:28
63C21933-E831-423D-8A49-218041B0A4B4,3DAD9472-12B6-4581-940A-674F59347C2D,0 days 00:02:06
6432570C-2514-4F86-9D8E-60E89FA857A7,67C9DADE-09C6-41E8-8CB6-AA6D1846E447,0 days 00:00:13
647928DE-C50B-4224-8624-91B1BEE9C790,CD886D50-C8F3-4582-AB8D-D32E0CF35D1B,0 days 00:02:23
64E3347D-C153-412F-9D41-057139387CDD,996D779C-5B57-4576-87FF-FD8B9F4FFE35,0 days 00:07:45
652A9820-091D-43CC-89A7-4639477F76A2,0EB0FC7E-BC25-4E71-B2D1-A1D0CBDFE8B1,0 days 00:00:07
654A1462-62F8-4D97-8320-762F8E1CEFB8,C19BC284-71B4-4272-B8CD-D288DC725D1D,0 days 00:00:21
6623E845-67F8-4F55-B688-306ED3F70A66,17BDA5D1-C599-4D1D-B8D0-063670E9B124,0 days 00:03:40
66863A60-242F-466C-B5C2-F505C1893C17,8A23049A-F2D5-41EF-A002-54F10F4A564B,0 days 00:09:48
68604DD5-3C89-4886-8E0E-C9C322214275,6BF953BF-302A-4F37-B6D6-BF6D63BA40E9,0 days 00:00:07
688E33C4-69C9-4601-926E-37D299AECCDF,10236DC5-42A8-4A59-BF51-6D0F61184625,0 days 00:00:05
69DD5AD4-1BA0-498D-B42C-4FC3B15BC9B3,B91DD98B-55E9-40F6-B9CA-518CC252BF0B,0 days 00:01:57
6A2CA304-6B96-4740-BD61-5C601A138069,C5B29649-149A-484B-9956-68CAF82AAAD9,0 days 00:00:09
6ABDF934-6DB9-4B26-9739-C76553A0BD86,8843CF33-7044-4292-A140-B8CEBE563E73,0 days 00:00:13
6AFF30EC-1421-40E1-9969-3B8C70B8F83A,4AA32C2D-58DC-4BFC-B38B-48FD8BAFDA23,0 days 00:03:26
6D08C3F5-C6BA-423D-B082-C4CFB83FD809,27BDBC7D-E4AF-4A57-AD49-1D402701891E,0 days 00:00:12
6D3E2A76-146B-4922-9276-519E996ADC50,95100578-46F8-4BCD-9D9C-895B1CE97901,0 days 00:01:00
6FE4120C-748A-42C6-8BB9-BE743D4B6F01,29914111-1CF9-40A2-A1FC-569D0076EA6B,0 days 00:00:05
7287ECCD-80AA-4B11-9DE2-7629ED9B9CA4,8A85A106-B44C-480B-AD83-F5CB2FDEF0B5,0 days 00:00:42
72DB100B-40C3-48F9-976A-B80A72A41059,FEC80501-7712-4274-A5F8-5FD4B8DC8555,0 days 00:07:11
737B6045-6F13-4E56-BBD2-2A001A49D5FB,47732973-9D74-4066-A653-E5075F1CBFCE,0 days 00:00:22
74B8271D-BE10-4248-9C8B-FB5BF2DFD93C,8D46A6CA-FCC4-4D5D-B09A-FDEB28FC6A2E,0 days 00:13:11
74F87451-CE6A-4E58-AEE2-678E8DB7D4A3,2176B398-0097-48BC-BCFE-01910239809B,0 days 00:06:05
74F87451-CE6A-4E58-AEE2-678E8DB7D4A3,9EAE6585-D462-4746-8399-E4FB629331AE,0 days 00:01:31
75441D50-48F5-46B3-AD2F-B405ECFFFBFD,71A4517C-B358-477C-92FD-C95CE52D887D,0 days 00:00:02
75441D50-48F5-46B3-AD2F-B405ECFFFBFD,FCB63A06-7C32-4766-B900-56F173F5C11B,0 days 00:00:09
76791AD2-E7EF-418E-89DA-4FA764C2276E,88712D63-7F11-4656-AC46-0382875E34CB,0 days 00:01:31
7981888A-FFCE-4220-94FD-990B20935814,7C22D360-4A52-4680-86EB-A5AED537D649,0 days 00:10:55
7C6057CB-1871-4E39-A774-14863118F4DA,3DAD9472-12B6-4581-940A-674F59347C2D,0 days 00:01:26
7CD2D84C-848C-42F0-A145-3C67123B693B,F4CD979A-994E-4E14-A612-75D0929A8A84,0 days 00:02:33
7CDFC0F0-5668-495F-8503-A2352707F681,29914111-1CF9-40A2-A1FC-569D0076EA6B,0 days 00:00:00
813A75F3-CBF8-47A3-A2A5-A68A1673094C,242E5344-965B-4D32-94B4-B662D15ED7F4,0 days 00:01:22
8145172F-C1ED-4D50-B527-BDB397A9A309,3AADAB4D-7C6C-4C0F-A61E-11642E14A781,0 days 00:00:05
8145172F-C1ED-4D50-B527-BDB397A9A309,936DA27A-823B-40AC-8B3C-F84B33DD4490,0 days 00:03:47
8145172F-C1ED-4D50-B527-BDB397A9A309,F36EA2F8-8736-4334-8D67-12945460B806,0 days 00:03:56
83A0EF1A-B688-49EE-A2E4-24DCFAA8771F,39DDAE75-7A57-4FF9-B650-B62191412B59,0 days 00:19:28
83A0EF1A-B688-49EE-A2E4-24DCFAA8771F,44BC7081-FCC8-42FA-97B1-DF29070F42A4,0 days 00:01:02
83A0EF1A-B688-49EE-A2E4-24DCFAA8771F,FC7616A0-A7CE-4461-9F83-9CE2853F0539,0 days 00:00:43
840A3147-D9BA-40F4-A5AE-BEB032A7B557,AB95D350-EE16-4EC0-B872-7D1CE18081FB,0 days 00:08:41
8534ECC0-5B4D-4166-BF0B-FF22ECBFF85D,5B523729-46D1-4C55-962E-B828BADC5034,0 days 00:02:44
8602DCF1-CD21-4951-BB6B-992611A73FFA,FCB63A06-7C32-4766-B900-56F173F5C11B,0 days 00:00:40
867F0CD6-796D-447F-B3A6-81A58E02F75B,9B07EE00-B899-4ACA-968A-814D58302645,0 days 00:08:01
867F0CD6-796D-447F-B3A6-81A58E02F75B,C2E7FA1F-B1DD-4FAD-82E4-86549FB94869,0 days 00:09:56
8A75AE47-64FC-4F0D-AC7F-D1EF942CF2E8,846C304D-39B2-40A1-80C5-B96AA3C8FB22,0 days 00:22:14
8B01C82B-3716-4AA2-9707-362B9285172E,9BCA7591-60DC-4273-ABAB-A4064CB4B047,0 days 00:00:57
8BA18111-6B73-45E6-87FC-0E0DC7A3B390,77FDED62-5E73-4B12-BA77-ECF91AE5AF40,0 days 00:01:03
8BA18111-6B73-45E6-87FC-0E0DC7A3B390,7BD880CA-2F63-4FFB-B9DF-E25813D02BD5,0 days 00:02:29
8BA18111-6B73-45E6-87FC-0E0DC7A3B390,B1A0C3CA-A01E-4957-A9FB-E4C82520253F,0 days 00:00:22
8BD4A0B6-DE24-4712-8FDB-39160984D734,5694D1E2-77E6-4203-8356-E03A1B0CDD38,0 days 00:00:11
8BEFC509-DA9C-4CC9-965C-F07755A2F38D,3DF3E53F-B28C-4A8A-B698-70CA3AE6F6A8,0 days 00:00:12
8CC896F5-B59D-4E3D-B023-0AA8035AC17C,0E9B276F-C75C-41D9-9F64-0812F1DD47DD,0 days 01:10:31
8F462220-9166-4BA6-A934-D093EAF2DA2A,61437F2E-7768-44BA-AE94-85F5426BC8CC,0 days 00:06:46
8F462220-9166-4BA6-A934-D093EAF2DA2A,BCB0245D-BA6C-4229-B68D-99897D3E22BF,0 days 00:00:45
8F462220-9166-4BA6-A934-D093EAF2DA2A,CF354644-2F47-43FE-8951-2070E8C8C01B,0 days 00:00:33
8FFDAE1E-B618-4A23-839A-26AAD1BDA061,ED89F9F0-7AEC-4B15-B224-15549CE57CDA,0 days 00:02:53
9116AD31-4838-4464-8996-AA3F9B44B707,7BDE7865-2C32-4DC4-B87C-04E68C6762F7,0 days 00:00:22
9116AD31-4838-4464-8996-AA3F9B44B707,8E90BD19-4B27-4C5E-9B62-B149D89AFEC1,0 days 00:00:20
91634EA8-9C47-48BE-B582-E0DF853B987C,B208060D-D323-403C-9C4C-69B5CF39F5E6,0 days 00:00:23
917ABF15-E66B-441D-966B-540F2F6E49DC,23C57AAE-5593-43B7-B53C-9DDA11DA676F,0 days 00:04:13
92047F1B-5F06-4E25-8979-3E8640BE5840,3BA95C2E-5E2F-49A4-8F06-F301E9D805BE,0 days 00:53:12
92047F1B-5F06-4E25-8979-3E8640BE5840,41AAE9BF-B0E1-49BC-9D1A-6773E6F693BB,0 days 00:01:41
92047F1B-5F06-4E25-8979-3E8640BE5840,966905AC-6DCD-4D2A-94AF-518538D319CB,0 days 00:06:20
9274FD34-B74C-46F6-B561-53F764C59030,1997F695-44FF-4570-BF5D-882F5286AE77,0 days 00:00:15
93BBFE6B-76DE-4E24-9075-D473453CDC28,5DB3F37E-CF33-45D4-9C16-809DE0EBDE19,0 days 00:03:17
95DD0E61-9707-47F3-B046-B584743D17CA,AB7530DB-D8D2-4CF7-ABC3-25C4F6B26CAB,0 days 00:00:12
96AA0D58-3B40-4260-8A3F-F62EE14F06E0,082130A9-7B65-4808-A5DB-2425F0947CCF,0 days 00:29:02
97E274D2-20D0-4E5C-8716-AF638466CA49,68670075-5F53-431C-B099-6C1132874216,0 days 00:03:22
97ED7281-68DC-4CC7-8EC5-D258ED2F83B0,F96BEC98-5B1B-4F17-9EB7-16E281DA5B09,0 days 00:00:01
993076A4-EDB3-458D-8A7E-203ABC2CCBA2,D1BECE7D-216C-4D43-8A61-586409237B6B,0 days 00:14:17
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,003AF1F4-8553-4819-8DD9-A0DD7A7525BE,0 days 00:13:34
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,019C568C-7FD0-47B2-BFD9-7F444023EBE4,0 days 00:30:22
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,05756E6E-E1E9-49E5-ABDC-3E056B44FE04,0 days 00:03:34
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,06121F5B-634B-44DF-A98C-98F9EECC85C7,0 days 00:09:33
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,0C21DCE0-82C3-4698-935E-1F470134C4A6,0 days 00:00:31
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,0C8811A1-5AB8-4205-9C3C-88A5C418EDD4,0 days 00:01:54
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,0ECFA1EE-D44B-4F40-AE04-4B9A04025360,0 days 00:00:57
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,0F9EF39F-123F-45E1-B138-91377E407DB0,0 days 00:02:51
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,0FA5D8DE-E268-4CC8-90C9-F2B098DEC2DB,0 days 00:00:53
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,0FDCAD2A-A92C-4992-820C-CB85418D0801,0 days 00:01:35
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,0FDD4E6F-2916-436E-8A27-B851F461AE6B,0 days 00:01:06
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,13C1B314-E160-4DBF-BB81-AC90BF2F4A2E,0 days 00:00:28
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,17BDA5D1-C599-4D1D-B8D0-063670E9B124,0 days 00:03:16
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,17DC66C2-52D5-4AE8-ADB4-491D9E767784,0 days 00:06:59
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,1C7FDB97-56D4-4FB3-9C1A-B1B9E609D8C1,0 days 00:00:27
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,1D5B5EFC-C902-4B41-A5F9-46E2A51BEE22,0 days 00:00:29
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,1EF67A74-7392-4D0E-83BD-857C5A3B0C6F,0 days 00:26:09
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,1FCC8644-9ABC-4AF2-80E2-0796BAC6557A,0 days 00:01:01
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,2338CF73-BCE3-48B0-AC2F-A374A88F0A1F,0 days 00:09:01
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,23C57AAE-5593-43B7-B53C-9DDA11DA676F,0 days 01:13:11
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,28A831BB-D73C-44D3-A639-9D91E0513C5B,0 days 00:00:12
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,2F0CB324-CA92-43B6-9690-E80537843BAE,0 days 00:00:07
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,31EB7925-1949-462E-95C7-C51C7D7E0F4E,0 days 00:00:19
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,33D69545-BEDE-45A3-9540-E81A32B794C0,0 days 00:01:06
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,3524E7F3-8890-4EC3-9568-13A0A05AD655,0 days 00:04:46
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,39B5B253-25A9-4011-A158-12742E852A0B,0 days 00:03:48
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,3BC5DCA1-14B7-4F5C-B544-645940499B7E,0 days 00:00:18
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,3DC1B570-8AEF-45C0-BC86-B340F3793E3D,0 days 00:00:59
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,4106979A-3DE7-4C14-A87D-1773FDFA7375,0 days 00:01:17
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,42AA98BD-BAE9-4C75-859A-6D3439BC0B29,0 days 00:01:37
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,42BDAFBA-1A31-4221-BC03-F080B024506D,0 days 00:02:12
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,463A718E-0643-410F-B80A-3B13F454D71A,0 days 00:00:00
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,47121588-A3C1-49E7-A830-E8254924FEB5,0 days 00:05:53
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,497184F2-E213-4007-8250-83D0FD9B298B,0 days 00:25:10
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,4BE3D6FA-4D3D-4699-A6D7-6616C5EA5ABA,0 days 02:41:34
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,4CC1CEA8-0A42-4FFC-BE83-6812E1A08899,0 days 00:42:37
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,4CE6D72E-BAFE-4FEF-A94A-099BE95632A1,0 days 00:02:16
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,526D8654-C392-4114-9078-914828F2081C,0 days 00:34:50
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,56297188-3E70-40D5-A674-45F8195DD11A,0 days 00:01:32
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,5636971D-F277-43C1-843A-2F0F4FB868AF,0 days 00:00:05
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,56464D93-613C-4AD8-A5B0-18B3AF37EEF5,0 days 00:02:20
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,5A809C18-596E-499C-9D40-A0409265720D,0 days 00:00:22
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,5B481506-75BC-4E43-94EE-23D496178568,0 days 00:01:34
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,5D74CD1D-1934-4F18-9E99-F226B2A53F39,0 days 00:22:04
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,5F086B82-E47B-4C07-B6A5-9D12ADCA7B8D,0 days 00:05:43
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,5F2E8F84-BEE9-41E0-92F0-9C66D8BBF697,0 days 00:00:27
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,611E0009-A6C8-45B1-B580-142929B4E599,0 days 00:00:59
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,68D05243-E9BB-454B-91C6-7F6532F365FC,0 days 00:01:33
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,6B29165B-FA92-40E1-A686-D7A3026FAA56,0 days 00:00:20
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,6B3F08F0-22DE-445B-9A96-F486D466DEFA,0 days 00:00:51
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,6C338581-3836-4C1E-86B7-A315BA958AFD,0 days 01:03:31
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,6FE90871-7FC0-4391-9F45-CE8B3A060E58,0 days 00:02:10
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,704208B4-1450-4656-B467-CA0DF2F17F26,0 days 00:00:14
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,77226F50-BDFE-4230-80DA-A0A7F396DE41,0 days 00:11:44
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,78607087-07BC-4DF8-A641-271DCFF9FB0A,0 days 00:01:26
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,7989B2CF-D1BF-4495-B9C0-F0FD3DDACE39,0 days 00:00:19
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,7A08A50D-76BD-44C9-9721-0EC1EA3618CA,0 days 00:00:35
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,7A6927A1-6D02-45D3-9424-AD7651A5B1BD,0 days 00:00:36
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,7DCEB2FD-7FE3-4CA7-82C3-812CFE8C0D72,0 days 00:11:46
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,816C910A-A2B6-4E97-B87B-B22FB8F1CE18,0 days 00:14:40
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,82BE5B3B-2449-4F67-B320-18C5884CF07A,0 days 00:05:51
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,82D32AAC-4B60-46F3-9A40-14A91E93C6CB,0 days 00:00:11
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,890ACBB9-887C-41ED-928D-3ADAC281381D,0 days 00:06:54
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,8A5982D0-0AA2-45A1-B58A-A36E78617CA8,0 days 00:01:27
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,8CA402E7-5004-46AA-B782-7D7AE4E0641F,0 days 00:00:48
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,8D46A6CA-FCC4-4D5D-B09A-FDEB28FC6A2E,0 days 03:42:05
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,8EF0166C-D192-4583-88EE-903823912A60,0 days 00:00:24
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,8FFF7FD0-AA0D-4A3E-A2ED-E55A539AA4BD,0 days 00:00:18
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,91564490-3540-42A6-90CB-9C1B3AA9407E,0 days 01:27:11
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,961C3C1E-79C5-4949-95BC-5577C0F17C94,0 days 00:26:40
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,984B3BAE-AB9D-4B4E-94EA-FBFAC62AB783,0 days 00:00:10
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,9B41482F-D6DE-4F40-B80D-6027B2FFA16F,0 days 00:00:53
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,A006599E-1995-4971-B17F-9CFD737055B8,0 days 00:38:43
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,A0234EA2-742A-4E0F-A4FB-6C93E7EA4015,0 days 00:00:04
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,A17C34AE-9B6D-4966-B7C9-00BB7E0BF56A,0 days 00:00:18
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,A1B77687-B5A6-4938-9C0E-F6288FDA143B,0 days 00:00:07
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,A8434771-15CF-4D04-91DE-8B5DE750AFBD,0 days 00:25:52
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,A8639E3C-9D82-452B-BBF9-119EE68E23BC,0 days 08:54:34
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,A8E6614B-CDAC-46DC-B913-AE7C36EC1B9E,0 days 00:00:11
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,A904235E-5F8D-48AB-89C7-D82E90D2AB8E,0 days 00:01:50
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,A91E6175-759F-4D56-8E8B-46D4F652A462,0 days 00:07:52
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,AAA8D8AC-AF09-41B9-899C-5857064A55B5,0 days 00:00:13
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,ABC38333-2050-4894-89F5-520725A22517,0 days 00:05:01
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,ACD46721-05FE-40D9-9087-FB6B42106C3A,0 days 00:00:22
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,AFC08677-4235-4B7B-A591-A1B61EFDD998,0 days 00:01:43
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,B022C4CE-4BCE-4918-AFA6-3B0DF8CC7A02,0 days 00:00:16
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,B176E68E-1DE3-4A84-B6C5-42CA9440B05D,0 days 00:04:33
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,B1BA668F-F731-40B0-87F8-F34AE1D8A5B3,0 days 00:03:49
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,B2DC43BF-015A-457C-B7D3-149E88BA5C84,0 days 00:00:24
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,BF03BD44-C4BA-4881-8FF9-955682345CB2,0 days 00:02:24
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,C22DB7AE-F5B9-4FC0-B8C8-B63281900E69,0 days 00:02:31
