viewer_id,content_id,viewtime
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,C301E2CE-CDD8-4FB7-BE47-07F95C24A277,0 days 00:01:37
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,C927530E-EC3A-45BB-B42A-417FF2E17B7C,0 days 00:00:58
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,CC68C413-4FDC-42E2-A711-CC528D1778BA,0 days 00:01:06
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,CC95A403-E772-48A7-AE64-B1FF80F23AEC,0 days 00:03:26
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,D0B48A2E-D1F2-4F59-B222-EB6224795A27,0 days 00:11:22
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,D0DC5973-D362-4B12-BE62-3E9D466C1847,0 days 00:00:02
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,D14A23AC-FCCF-4B30-928C-E999A5F4C747,0 days 00:14:39
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,D233B678-D085-4937-B596-8E356570A12C,0 days 00:02:06
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,D2363A37-047F-4355-9A80-C1DD89CEF79D,0 days 00:42:19
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,D5AEF868-BC87-4541-9661-45EC59A7666D,0 days 00:06:46
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,D64C9D29-D217-4BAB-886E-05B39E707EBD,0 days 00:00:14
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,D76D79F3-EE44-4A9F-A77A-538CB686B5D7,0 days 00:03:26
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,DAD273A3-CAD6-4890-8012-1B17D17C1C9C,0 days 00:00:28
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,DD200779-FEB1-41AC-BFBF-FE58D0653608,0 days 00:01:16
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,DD61AC44-8D33-413E-A973-CBFE1E788D7A,0 days 00:00:31
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,DED196CB-7B21-4C49-8230-FF4749FFA5C1,0 days 00:03:14
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,E008BC46-A807-404C-BD07-94A2A8290B6B,0 days 00:03:32
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,E17F0E48-A4F9-448E-94B4-F93BB369FCFD,0 days 00:00:20
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,E18B5C24-90AD-4116-9D52-0765F7520265,0 days 00:01:11
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,E25AD8BA-F5D3-470E-9210-79E988766112,0 days 00:00:33
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,E2BFEC68-D489-4421-824B-01B85EB92AF1,0 days 00:01:44
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,E7BC206A-B749-496E-961C-B98AD5723825,0 days 00:00:00
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,E9FB27F0-DDD6-485C-813B-3620918453A1,0 days 00:01:44
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,EBE718FD-189B-494E-A633-DCA7F607FCC9,0 days 00:03:23
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,F19B0544-457F-478B-9184-9390B26E3AD0,0 days 08:35:37
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,F366D561-F55F-42C4-A2B4-C2819B01CD06,0 days 00:05:29
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,F4479B7B-4648-4644-BDE2-1D2329CE1C2C,0 days 00:00:22
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,F709398A-B31E-4BED-A2A1-C63392DC9C2C,0 days 00:40:57
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,F71F6323-701C-4619-A5C1-43C2ACE7E890,0 days 00:11:38
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,F76A5D56-7AFF-473A-8671-94BB84109787,0 days 00:05:07
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,F83E1470-8FEB-49EF-82D0-FF2FCD2E9666,0 days 00:00:08
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,FCB63A06-7C32-4766-B900-56F173F5C11B,0 days 00:00:13
9ABEFF2C-31F5-410D-93B2-C73AA9578E05,FF57CFE7-2FCD-4DD1-A545-BA50BCDBE078,0 days 00:10:57
9AFD4E2C-7C69-4933-917B-A480A07BDED1,172BC42F-8634-4568-889B-F5AEFD8624BC,0 days 00:03:53
9AFD4E2C-7C69-4933-917B-A480A07BDED1,8D94FFBF-8533-4F2F-95B4-1EAC0B70A105,0 days 00:00:17
9B2EA370-F95B-4E5F-B893-5A0F5E4FC4E3,82BE5B3B-2449-4F67-B320-18C5884CF07A,0 days 00:08:35
9C93EFF8-9C4C-49F6-9EDC-0DFCC1D7D6EF,EB008284-62F9-4AA0-B137-F3E695720210,0 days 00:22:23
9C9F6C6D-902B-4F8C-A923-B7B9B031192D,8C4B39A4-EDA5-40B2-BB47-70E898814D04,0 days 00:04:28
9F7938E0-509A-4E10-986E-DFC15A55A711,AB4E6129-50BD-4A7A-A1AA-6AAB7BBEFADA,0 days 00:03:14
A08B6706-B198-4AB7-A34C-257E806EA4B3,56464D93-613C-4AD8-A5B0-18B3AF37EEF5,0 days 00:00:03
A0CAAC2C-7801-4E22-8246-7D3C74721B68,EFF17285-872E-409D-B58E-7AC06EEB721A,0 days 00:08:25
A2C78DF4-F75E-4889-9A52-8C26DAE41F0E,95100578-46F8-4BCD-9D9C-895B1CE97901,0 days 00:02:12
A3D0789B-4376-4F14-AB7A-039BE55A6A58,6FE5C92A-1A10-4CE1-89A3-D0DE97C602F9,0 days 00:04:32
A514ECC1-D120-4088-A3FB-231E73980D50,9851C240-1A84-4409-8206-13BFD519A2A1,0 days 00:00:16
A514ECC1-D120-4088-A3FB-231E73980D50,C2DABF7F-E4C0-40F8-A769-ACF84A67E706,0 days 00:00:14
A6E46B7C-F917-47C6-B5FB-F037CD27E13B,D771C468-012A-4B87-992C-9CC7D6216A51,0 days 00:00:28
A7D9B0E1-9101-4EC9-A003-336FF680E7F1,191D6750-1450-40EC-BF57-C0E6B02356B4,0 days 00:00:31
A9673101-C0AD-439A-A5F3-C1F8E5776AC9,0CEC9736-5399-4782-B418-8F2CF2C6ABAF,0 days 00:14:36
A9673101-C0AD-439A-A5F3-C1F8E5776AC9,9FAEA503-1460-423E-86B8-4A4C68BF0B65,0 days 00:01:17
AAF8BAA2-5F60-4B43-B3A8-E74357D382BD,7C8EA757-AA10-421C-9114-A75865816EDA,0 days 00:11:18
AC23EA21-E65C-4A8B-9CA0-5A61BEFED81A,0FDCAD2A-A92C-4992-820C-CB85418D0801,0 days 00:06:28
AC23EA21-E65C-4A8B-9CA0-5A61BEFED81A,C1944CB9-365F-4FC7-A5CF-F8AA80FCA6B8,0 days 00:00:00
ADC73088-1306-47B0-8E6F-2CB74EE0A492,890ACBB9-887C-41ED-928D-3ADAC281381D,0 days 01:40:22
ADC73088-1306-47B0-8E6F-2CB74EE0A492,8D46A6CA-FCC4-4D5D-B09A-FDEB28FC6A2E,0 days 01:11:28
B028FE0F-D9B1-46EB-B2D8-6CA403C4938C,AB4E6129-50BD-4A7A-A1AA-6AAB7BBEFADA,0 days 00:04:47
B336993C-8F8E-48B3-96C9-AB5CA14774EB,0DED3058-B153-4A07-B952-A5FA3D2FAC4A,0 days 00:00:00
B33A5D39-EFDC-4724-BBCE-97D8BCBFB690,7932D656-5AFF-4F14-8E31-644081C28878,0 days 00:01:51
B340C299-C96F-4610-B09E-826CB8B474FC,48F63921-D1D7-4D24-BD2F-A533447EDC5E,0 days 00:01:29
B38A35DE-B612-4226-ADBD-8315F5FEC811,47FF1968-9522-4661-9F26-0E0439EC7F18,0 days 00:17:13
B38B8B57-873A-4EB8-95BE-BBFE1D4A7907,66746DD8-88F5-4BA5-BEA1-D2C816362852,0 days 00:09:23
B411FBD3-F082-4716-B745-992A293CEE09,4CC1CEA8-0A42-4FFC-BE83-6812E1A08899,0 days 00:58:05
B417ADB8-CE19-4CD9-AEC6-AFACA7579E36,1FA9535D-2483-47DD-8483-4ADEFE804A70,0 days 00:02:31
B58984E6-55D5-4517-B2C9-C5D700720AA4,89AD78FC-5E94-4E36-9684-4ABE1DD93B28,0 days 00:08:47
B5FE8550-8EB5-4C69-A0C9-AC7D6C445543,DA07DAD5-BD92-4948-A7BA-91F08D7D573E,0 days 00:09:22
B7084C1E-6161-45E5-97C8-82C1F2975DF3,9BCA7591-60DC-4273-ABAB-A4064CB4B047,0 days 00:00:22
B83B1B71-416D-45D9-885A-1EBF739FDF00,1B644893-9773-40BB-BA26-B32532130E44,0 days 00:19:33
B83B1B71-416D-45D9-885A-1EBF739FDF00,27E6693C-5992-4E12-8E21-12D8656C1FDA,0 days 00:21:55
B870753A-50A4-4E10-B4FF-4035C3D1C2A1,88712D63-7F11-4656-AC46-0382875E34CB,0 days 00:01:13
B98A2BCD-B354-4EFE-BA45-771F716481E0,0986551A-322A-405E-86FA-1521C269927E,0 days 00:00:55
B98A2BCD-B354-4EFE-BA45-771F716481E0,F19B0544-457F-478B-9184-9390B26E3AD0,0 days 02:55:45
B98A2BCD-B354-4EFE-BA45-771F716481E0,F96BEC98-5B1B-4F17-9EB7-16E281DA5B09,0 days 00:00:04
B998CA08-2012-41D6-9E41-8CE08D031FD4,F90EC70B-1984-4E5D-81B2-2EF47A5F3BDB,0 days 00:07:06
B99C69B7-F766-4EA0-BA6F-43D4A46F7C3C,E11B2FC6-23AA-41BC-9E12-0615D0AAEC4B,0 days 00:00:11
BA506D97-8EB9-4DC6-B563-345908E5B38F,DD61AC44-8D33-413E-A973-CBFE1E788D7A,0 days 00:34:51
BABD3FC2-E9B3-4B58-959B-A3EC768D2BA0,07ABF673-0460-4112-A287-88531FA7D92B,0 days 00:01:43
BABD3FC2-E9B3-4B58-959B-A3EC768D2BA0,E84720B6-6107-4719-B64C-EF23AC54726F,0 days 00:09:57
BAF01537-47FB-44A1-B6E6-5CC09E910791,D9AE9305-4C18-45B2-AD7F-0EC943891253,0 days 00:01:37
BAF06DB1-5BB2-4D20-8312-B142C44CC822,FA415980-158A-4408-BBDA-DE6E7D4D0BAA,0 days 00:20:26
BEC2311E-1DE6-4A70-852E-C106C2E26C71,2F5C0D0F-BC55-4494-8599-48D263B33414,0 days 00:05:05
BF6097E6-CE98-43AA-A9B5-838FD361EC2C,B3FB0A57-A41C-4FB5-B58A-E57130AE852E,0 days 00:02:12
C276648A-DB98-40A3-AC46-E5B35DE186CA,B0022CC3-F127-47A9-9785-970644B1245D,0 days 00:01:22
C2B946D3-AC4F-40D1-A0C6-91351CD93DC0,CCDDF9D0-2F2A-4C59-98BE-5C26D56075EA,0 days 00:02:40
C3006976-3C2F-4564-9698-A644358B5C26,435AEE87-F841-4EB7-A799-EDF03EA46F56,0 days 00:00:06
C3006976-3C2F-4564-9698-A644358B5C26,56F3A728-C136-467E-90CA-7B26FC5AABA1,0 days 00:00:29
C3006976-3C2F-4564-9698-A644358B5C26,F366D561-F55F-42C4-A2B4-C2819B01CD06,0 days 00:00:06
C31F514B-CA2C-4644-A4D2-91812F47AC83,778988BD-2337-4588-885E-02C89EC362D1,0 days 00:03:15
C55E137C-0989-4634-A0CF-882A36814871,4EFE2956-911C-4FBB-9E90-A8C1175F2A70,0 days 00:00:13
C609AF39-6A2F-4021-B9AB-769F11BC5D17,173F8324-9532-473C-BD6D-E2EA450347E8,0 days 00:01:38
C609AF39-6A2F-4021-B9AB-769F11BC5D17,6A66DDC9-87E6-4B78-8664-3B7671DC2686,0 days 00:11:44
C609AF39-6A2F-4021-B9AB-769F11BC5D17,EB861B4D-58C0-4483-B9E6-7CE96E175959,0 days 00:04:10
C61AFC4F-13E5-4207-8D62-DB1603B92A6F,A5BD4917-8B91-41B4-B332-7F92040A9961,0 days 00:07:04
C64ED0FB-978A-429B-9A3D-F98B8F9003F5,16C548B1-F06D-46BC-B8CC-7EB9110CD49A,0 days 00:00:14
C716B224-EAD8-448F-BD1C-42D9F1BD07FF,50DB2F5C-DD7C-4FF7-A70F-B3D0A7B136D6,0 days 00:03:49
C7BC4347-77A5-4F2B-98D3-430CDD72FED4,535AD001-D1FA-47A8-B1EA-FBC6627EAF21,0 days 00:00:03
C82D47FF-E5FB-4C72-9AB9-F7295F3ED5B1,2274773E-74DB-411C-86E8-ACB955A006E5,0 days 00:07:13
CA091E4D-6E72-43E6-9BFF-90519EE2AE0C,5BBA2FF9-E8AB-415B-95B0-94CC3323D6FD,0 days 00:02:18
CBB062D3-420A-4845-8A25-9C739EF8695B,41AAE9BF-B0E1-49BC-9D1A-6773E6F693BB,0 days 00:11:33
CC85DAC8-427D-464F-8E21-F7673E16685D,17668B95-06F3-417F-8DB3-3C4814039CF4,0 days 00:28:18
CEF1227A-0401-4A39-939C-600580D6446C,50886908-F32B-492E-971F-5EBD0D383339,0 days 00:02:16
CF027E25-65AB-4257-9392-EB75D45AB60E,C7C4E775-7469-4177-9D77-88D33646A650,0 days 00:02:33
CF3BA73F-E1F4-4745-9A5C-4D1E4ADD22EE,5D108123-FBF4-4B82-94B6-385FDC4ADD39,0 days 00:04:56
CF495329-9093-41FD-AD34-F29AB5DB26F1,A0B3C576-45AF-419D-94DC-354DA49706E6,0 days 00:00:46
CF495329-9093-41FD-AD34-F29AB5DB26F1,A67869E0-BF44-427A-9B45-607F9EA8D61C,0 days 00:02:50
CFDE2E6F-01BF-49C9-B3B0-0767A5033884,2C30240E-19B3-4078-976C-C3D2AF38CC45,0 days 00:01:27
CFDE2E6F-01BF-49C9-B3B0-0767A5033884,95920236-E3A5-49A2-A3E5-8277DF63DA92,0 days 00:13:46
CFFCFA03-43F5-4E9B-B90C-2702853E647B,7BD880CA-2F63-4FFB-B9DF-E25813D02BD5,0 days 00:05:07
D03FB232-BF39-4033-B87D-B7C7FAE7F885,019C568C-7FD0-47B2-BFD9-7F444023EBE4,0 days 00:11:49
D03FB232-BF39-4033-B87D-B7C7FAE7F885,72F31F23-5021-4F75-B7B0-8B2FAD6B8090,0 days 00:01:42
D1315984-3D86-4BCC-8F91-0B2E979FCFE2,F3D79296-5627-4A68-A8AF-170E66AB357B,0 days 00:01:09
D426C932-0ECE-4FDE-A0E1-18D7762FE7A2,954C31E3-BE10-4985-9346-1085643420AE,0 days 00:00:20
D5036BFB-5D20-4598-8D33-EDBD74E6D9FD,8D46A6CA-FCC4-4D5D-B09A-FDEB28FC6A2E,0 days 00:05:19
D63AAB35-E908-41BB-A0D9-E156BBC6BFA0,415FF938-49CB-4356-A538-7C552569CBE1,0 days 00:14:11
D68C5FD7-693A-48F9-A1AA-2E5E53092549,90046897-9CAA-4E81-A32F-32411D1D2542,0 days 00:05:11
D6D1B8B7-5154-4FA6-8616-5DB5827F2735,53342BDA-1890-46A4-99E2-A7FDE243C6DF,0 days 00:00:30
D6D54E16-5F85-4D49-B6A4-36E120486604,065AD213-950A-4BB8-9AA3-4CB653B4258C,0 days 00:00:07
D6D54E16-5F85-4D49-B6A4-36E120486604,341A2CE2-D107-41C1-A2A3-129D160697F9,0 days 00:00:14
D6D54E16-5F85-4D49-B6A4-36E120486604,353AA680-F382-4543-B2BC-A303AAC714FC,0 days 00:00:43
D6D54E16-5F85-4D49-B6A4-36E120486604,7592AB7B-B0CA-446B-9D8E-9AD54FD62385,0 days 00:00:03
D6D54E16-5F85-4D49-B6A4-36E120486604,9295C6DF-5CC9-4D66-B4B7-AE525F016957,0 days 00:00:09
D6D54E16-5F85-4D49-B6A4-36E120486604,96E2E23E-A459-4B74-8783-0E0056456CA4,0 days 00:00:07
D6F8B186-9381-4B6A-B6C1-DDC43E275E8E,AED74604-151A-4E99-B405-163B0931EC5D,0 days 00:54:15
D759B035-CF0B-45C4-B8E9-0457AE05024A,CF56E5A4-EEFE-4275-8B56-F7F15A98D423,0 days 00:57:26
D946EB98-5D0D-4BB4-B9CF-C3D1611E17FE,0AB93023-5D55-4432-B8F1-34FE55F7BE10,0 days 00:00:39
DA491AE0-A920-4599-885D-C6BB043D7CAD,F771174C-9379-488D-802C-D1DB2B89472F,0 days 00:11:06
DB91E24F-CEB4-499D-9B76-8378A0C5B247,5B0CC0CC-5F42-43D6-BC92-EBC7C5C11929,0 days 00:00:24
DBD97EE9-2104-41C5-99DB-F9630FB40FE1,85618D03-FED8-407B-9BD8-0F90537A4869,0 days 00:00:51
DC3F2E15-E051-43FA-8665-82E683A34402,1F52D974-1643-48F8-8279-CD874407DD94,0 days 00:02:12
DC3F2E15-E051-43FA-8665-82E683A34402,43C005C1-C5C4-4AF3-959B-CAF28B28EEA4,0 days 00:01:07
DC3F2E15-E051-43FA-8665-82E683A34402,4C55BAB8-2A8F-4980-BBF2-966614CFF266,0 days 00:00:10
DC3F2E15-E051-43FA-8665-82E683A34402,73664EE2-8DA3-47A2-BE5E-7A354241645D,0 days 00:09:22
DC3F2E15-E051-43FA-8665-82E683A34402,CC2A5ADC-4109-4BAC-8A96-36316CF748CC,0 days 00:09:15
DC3F2E15-E051-43FA-8665-82E683A34402,F50417C3-D600-42D3-B36F-56E988BFF598,0 days 00:01:29
DCCBE118-E7AF-47E9-B1B4-DDD5DC66488D,6DE29633-99AC-4927-B129-4FD0AB32B648,0 days 00:00:12
DCE1CBAF-098F-4DFC-B3CA-E355BC582686,2448BE96-1798-4495-A637-37EB27261AFD,0 days 00:00:06
DDD09F95-5B3C-4333-AD3D-51F8823A43AC,8D46A6CA-FCC4-4D5D-B09A-FDEB28FC6A2E,0 days 00:13:58
DDD54F51-B83B-4CD2-A1AB-8816CFE03CAA,5F6B72DC-2C8F-4915-A218-A483553897E5,0 days 00:00:05
DE3D59FA-35DB-424E-B08A-9F87DF2E5549,6915B830-D889-436A-AE0D-DF422AA3D04D,0 days 00:03:13
DE6EEEA6-3255-48AC-9E9C-C68746D6B448,8D46A6CA-FCC4-4D5D-B09A-FDEB28FC6A2E,0 days 01:41:09
E06A8EDC-7358-45BB-8580-281829EB5E1F,5B847657-4AA2-42F0-BA9E-804E722236DD,0 days 00:00:42
E14F3581-532B-4378-B7DC-576BDD8F5E73,78C201E2-958E-4E3B-B76E-B6BAB99F5D18,0 days 00:00:22
E21EDC6D-192A-4703-84D2-B8F0E37B9728,F1817857-579F-47E8-80FC-43D47C5C89AB,0 days 00:11:45
E304FCCC-07F0-46CE-B831-D2ADC2093C5B,EFF17285-872E-409D-B58E-7AC06EEB721A,0 days 00:07:00
E437A00D-03C9-4D51-9DDF-C61D27F87475,F0586AB2-2E81-4934-930A-89473E679A8B,0 days 00:05:48
E633C8C4-C92C-4419-830C-C6D729147E55,88712D63-7F11-4656-AC46-0382875E34CB,0 days 00:00:08
E6C524B3-83B0-4436-B397-0337E7CF07BB,2F0CB324-CA92-43B6-9690-E80537843BAE,0 days 00:00:26
E8BACB57-8273-4E79-83B1-151C3ADBFBDA,E62F9466-490A-4D23-8CB5-3BF863E7EB4E,0 days 00:29:23
E9D2A527-F417-42B5-810C-EFAAE6887CDA,31EAC460-4B02-4519-B664-0D7FA4438E5B,0 days 00:00:11
E9D2A527-F417-42B5-810C-EFAAE6887CDA,3CA2D669-0E29-40A4-BC4E-F324077B8205,0 days 00:03:22
E9D2A527-F417-42B5-810C-EFAAE6887CDA,414716CD-647A-4078-B5BB-BBC065EC7B58,0 days 00:00:14
E9D2A527-F417-42B5-810C-EFAAE6887CDA,6B0D900D-CB93-4404-9E68-55A8DB25A788,0 days 00:01:10
E9D2A527-F417-42B5-810C-EFAAE6887CDA,7DC72D8A-A7E8-4CE7-80CE-0E72A4E92C57,0 days 00:02:58
E9D2A527-F417-42B5-810C-EFAAE6887CDA,A9E49E9C-3075-4107-AA2F-7A7D25FB376D,0 days 00:04:44
E9D2A527-F417-42B5-810C-EFAAE6887CDA,B3E79C01-A42A-4635-988A-A0A507F9D14C,0 days 00:05:45
E9D2A527-F417-42B5-810C-EFAAE6887CDA,C1A92993-EFEF-4983-9FD0-653F7A50A612,0 days 00:01:15
E9D2A527-F417-42B5-810C-EFAAE6887CDA,E42256FE-1790-42C8-AB26-1A94FCBCCA7D,0 days 00:01:58
EA66219A-F68C-4687-BC9C-1F0F58FF6B96,3C919F49-6AE1-4409-9E0A-DFB4A31E83B6,0 days 00:01:30
EA862DEB-7144-4FE6-B720-9E6CD5DFA623,53E77C07-C468-4DB4-A081-438CF2BAED98,0 days 00:01:06
EBC64E10-4E0E-40AC-AF13-2C85E3E4C8FA,61CB9472-A473-4090-8390-504E4255CA01,0 days 00:00:57
EF10E475-E8E9-46DD-862B-A5CECA94B9D9,1913F516-47A8-44BE-978A-2871BA2C7D29,0 days 00:06:05
EF10E475-E8E9-46DD-862B-A5CECA94B9D9,217ABD42-F0FF-48E2-A634-0B5635B0D4F0,0 days 00:01:32
EF10E475-E8E9-46DD-862B-A5CECA94B9D9,2ACD9ABF-941F-4CE7-9DFB-EBCA4F649103,0 days 00:00:25
EF10E475-E8E9-46DD-862B-A5CECA94B9D9,30F6D9CE-4CEE-4011-84F8-5F1D66AA3E09,0 days 00:00:18
EF10E475-E8E9-46DD-862B-A5CECA94B9D9,5A168A55-5C7C-4CDF-815E-7169983AAE57,0 days 00:00:37
EF10E475-E8E9-46DD-862B-A5CECA94B9D9,7B130AEE-37F7-4488-B133-F253DDC1F8B4,0 days 00:00:10
EF10E475-E8E9-46DD-862B-A5CECA94B9D9,8AAD44F7-6A6C-428A-AEB5-0647F124D59E,0 days 00:00:11
EF10E475-E8E9-46DD-862B-A5CECA94B9D9,AD65EE6C-A7BE-49F5-AC4A-97F22E22061F,0 days 00:00:20
EF10E475-E8E9-46DD-862B-A5CECA94B9D9,B1BF2B16-16D2-4A4D-A2BB-1E13F5BD4388,0 days 00:00:45
EF10E475-E8E9-46DD-862B-A5CECA94B9D9,B3189507-C9B1-46E5-BF6E-2023D927FDD4,0 days 00:00:14
EF10E475-E8E9-46DD-862B-A5CECA94B9D9,CF280704-7BEA-46FB-9945-16FAA9C4D5EC,0 days 00:00:06
EF4089F0-024B-46C5-9D1D-ECE2BEE0F3D2,91564490-3540-42A6-90CB-9C1B3AA9407E,0 days 00:33:09
EF7CA928-E6BF-4219-8921-22FE27B9CDEB,D7A8FA98-5C4C-4DF8-B3A2-59313982A3D2,0 days 00:01:03
EFB36DDF-3656-4ACD-9398-ADB7E233DEEF,DCA71A23-CAD7-4B0C-9CC0-2D34B1E0536F,0 days 00:01:10
F05FB7E2-D319-4A46-89E6-3EB04DFEA11B,656D1EFF-E756-4192-B872-4D281175DF40,0 days 00:00:33
F0B31C7C-A2FF-4C9A-8363-F3292CB16D19,7C1256AA-CD62-4ED5-B0E9-C60045F9B5C0,0 days 00:00:35
F139798A-3F22-4947-82DE-31B917510945,20C2AA97-F304-4445-A0CF-10BAC657FC20,0 days 00:00:53
F139798A-3F22-4947-82DE-31B917510945,35643B27-D91B-488F-8E88-7026A126A74D,0 days 00:03:20
F139798A-3F22-4947-82DE-31B917510945,3B973C85-C1FD-4F8E-A7C3-086DD72BDD1E,0 days 00:00:36
F1FFCD4B-114A-4E67-9189-4F6C359FD21F,D2363A37-047F-4355-9A80-C1DD89CEF79D,0 days 00:40:44
F549A753-D634-4846-B8F7-962E3BEC8138,A6CDA077-CAAD-4C9E-9428-7A8FD4052E6A,0 days 00:25:30
F6A02445-4AC2-44CC-861E-8FB347E949FC,5F6B72DC-2C8F-4915-A218-A483553897E5,0 days 00:00:29
F95595B7-4F4C-4855-B09C-D9B3D8048F6A,72A6E38D-5247-466B-A858-22365ECA9DB0,0 days 00:00:07
F9CD7CA6-34D0-4F27-9DC8-4FC8F0E0C19E,BD315CD5-A4BF-4F15-B70E-B4135CB8D9B1,0 days 00:21:10
FA46154A-0CB5-4F32-B1BA-D1EB81D2C554,415FF938-49CB-4356-A538-7C552569CBE1,0 days 00:09:17
FB828D5B-D0B9-42CF-A8AA-7C5C60860776,2A0CEE32-9B76-48A9-BCB9-1AF99E7B9DDE,0 days 00:11:37
FC61FCB9-F606-4930-80AC-D4FE5B9E87D0,5964F5AF-7DB6-44A0-812B-527A36890184,0 days 00:02:21
FD4D1163-5770-495F-ABCD-7D1456DE40AA,1B6BC77C-3201-4CE0-8007-9C57EAD1B7C2,0 days 00:00:03
FD72D010-BC42-4597-A9F9-458E83BE911E,CF56E5A4-EEFE-4275-8B56-F7F15A98D423,0 days 00:24:19
